Timestamp,Open_spot,High_spot,Low_spot,Close_spot,MA120,Open_futures,High_futures,Low_futures,Close_futures,Funding Rate
2020-06-03 08:00:00,9518.02,9540.0,9365.21,9506.32,8229.577166666666,9520.0,9548.5,9382.0,9506.0,-0.00010175
2020-06-03 16:00:00,9506.94,9646.43,9486.05,9559.29,8229.577166666666,9506.0,9650.5,9489.5,9555.5,0.0001
2020-06-04 00:00:00,9560.17,9690.0,9529.0,9666.24,8229.577166666666,9555.5,9691.5,9520.0,9662.5,0.0001
2020-06-04 08:00:00,9666.32,9687.93,9600.01,9649.6,8231.052333333333,9662.5,9687.0,9605.5,9648.0,0.0001
2020-06-04 16:00:00,9649.59,9840.79,9450.0,9829.39,8231.052333333333,9648.0,9860.0,9430.0,9833.0,0.0001
2020-06-05 00:00:00,9829.4,9881.63,9725.0,9789.06,8231.052333333333,9833.0,9890.0,9710.5,9795.0,0.0001
2020-06-05 08:00:00,9788.14,9846.16,9725.0,9774.64,8229.795333333333,9795.0,9847.0,9733.5,9778.0,0.0001
2020-06-05 16:00:00,9774.27,9854.75,9581.0,9711.75,8229.795333333333,9778.0,9858.0,9591.5,9710.0,0.0001
2020-06-06 00:00:00,9711.76,9755.82,9619.47,9621.16,8229.795333333333,9710.0,9756.5,9610.0,9615.0,0.0001
2020-06-06 08:00:00,9621.17,9644.34,9531.05,9609.84,8228.56675,9615.0,9629.5,9531.0,9601.0,0.0001
2020-06-06 16:00:00,9609.85,9735.0,9580.0,9651.67,8228.56675,9601.0,9735.0,9576.0,9652.0,0.0001
2020-06-07 00:00:00,9651.59,9729.74,9583.93,9666.3,8228.56675,9652.0,9727.0,9575.0,9669.0,0.0001
2020-06-07 08:00:00,9666.85,9717.0,9597.0,9658.99,8227.332916666666,9669.0,9713.0,9630.0,9655.5,0.0001
2020-06-07 16:00:00,9658.99,9679.89,9372.46,9500.03,8227.332916666666,9655.5,9682.0,9356.5,9491.5,0.0001
2020-06-08 00:00:00,9500.04,9802.0,9454.98,9746.99,8227.332916666666,9491.5,9826.0,9454.0,9755.5,0.0001
2020-06-08 08:00:00,9746.99,9779.99,9698.06,9727.51,8224.25175,9755.5,9786.0,9715.5,9733.0,0.0001
2020-06-08 16:00:00,9727.51,9800.0,9633.0,9705.51,8224.25175,9733.0,9812.0,9637.5,9702.0,0.0001
2020-06-09 00:00:00,9706.3,9800.0,9661.0,9782.01,8224.25175,9702.0,9804.5,9663.5,9788.5,0.0001
2020-06-09 08:00:00,9782.0,9877.0,9570.0,9681.75,8223.590083333334,9788.5,9898.5,9550.0,9684.5,0.0001
2020-06-09 16:00:00,9681.81,9748.95,9624.53,9719.89,8223.590083333334,9684.5,9755.5,9612.0,9722.0,0.0001
2020-06-10 00:00:00,9719.89,9829.0,9681.94,9772.43,8223.590083333334,9722.0,9842.0,9689.0,9783.0,0.0001
2020-06-10 08:00:00,9772.44,9810.0,9720.0,9747.89,8220.77275,9783.0,9812.5,9725.0,9753.0,0.0001
2020-06-10 16:00:00,9747.88,9779.0,9706.04,9758.33,8220.77275,9753.0,9777.0,9710.0,9759.5,0.0001
2020-06-11 00:00:00,9758.32,9992.72,9704.18,9885.0,8220.77275,9759.5,10038.0,9700.0,9889.0,0.0001
2020-06-11 08:00:00,9885.22,9964.0,9758.0,9796.47,8212.055583333333,9889.0,9987.0,9750.0,9795.5,0.0001
2020-06-11 16:00:00,9796.29,9821.91,9502.0,9521.11,8212.055583333333,9795.5,9824.5,9494.5,9509.0,0.0001
2020-06-12 00:00:00,9521.54,9569.97,9113.0,9280.4,8212.055583333333,9509.0,9554.5,9040.0,9263.0,0.0001
2020-06-12 08:00:00,9278.88,9463.0,9232.51,9439.0,8205.68475,9263.0,9450.0,9223.0,9423.5,0.0001
2020-06-12 16:00:00,9439.48,9557.12,9360.81,9417.81,8205.68475,9423.5,9545.0,9373.0,9414.0,5.707e-05
2020-06-13 00:00:00,9417.98,9488.15,9301.0,9465.13,8205.68475,9414.0,9483.0,9302.5,9459.0,0.0001
2020-06-13 08:00:00,9464.96,9477.18,9362.08,9437.9,8198.42625,9459.0,9473.5,9363.0,9436.5,0.0001
2020-06-13 16:00:00,9437.69,9470.0,9380.0,9437.42,8198.42625,9436.5,9465.5,9386.0,9432.0,0.0001
2020-06-14 00:00:00,9437.42,9494.73,9351.0,9473.34,8198.42625,9432.0,9500.0,9340.5,9474.5,9.545e-05
2020-06-14 08:00:00,9473.34,9480.99,9380.0,9414.63,8193.73775,9474.5,9480.0,9368.0,9406.0,2.781e-05
2020-06-14 16:00:00,9414.55,9443.46,9311.02,9419.36,8193.73775,9406.0,9433.0,9300.5,9411.5,0.0001
2020-06-15 00:00:00,9419.36,9431.74,9245.0,9342.1,8193.73775,9411.5,9419.0,9238.5,9331.0,0.0001
2020-06-15 08:00:00,9342.1,9370.81,8910.45,9123.3,8189.644,9331.0,9361.5,8901.0,9100.5,0.0001
2020-06-15 16:00:00,9123.3,9310.96,9043.19,9298.0,8189.644,9100.5,9300.0,9033.0,9290.5,0.0001
2020-06-16 00:00:00,9298.01,9495.0,9281.81,9426.02,8189.644,9290.5,9501.0,9277.0,9422.5,-4.978e-05
2020-06-16 08:00:00,9426.05,9582.05,9373.09,9504.09,8188.140583333333,9422.5,9599.0,9377.5,9502.5,-6.244e-05
2020-06-16 16:00:00,9504.1,9589.0,9400.0,9452.62,8188.140583333333,9502.5,9591.0,9394.0,9445.0,0.0001
2020-06-17 00:00:00,9452.18,9537.5,9430.0,9525.59,8188.140583333333,9445.0,9530.0,9425.0,9520.5,0.0001
2020-06-17 08:00:00,9526.97,9535.43,9420.0,9513.0,8182.310833333334,9520.5,9529.5,9416.5,9508.0,4.909e-05
2020-06-17 16:00:00,9513.0,9565.0,9366.09,9399.24,8182.310833333334,9508.0,9587.5,9351.0,9383.0,0.0001
2020-06-18 00:00:00,9399.2,9473.33,9236.61,9465.14,8182.310833333334,9383.0,9460.0,9240.0,9452.5,0.0001
2020-06-18 08:00:00,9465.13,9471.39,9401.41,9440.34,8180.581916666666,9452.5,9459.5,9395.0,9426.5,0.0001
2020-06-18 16:00:00,9440.82,9489.0,9380.0,9385.99,8180.581916666666,9426.5,9495.5,9370.0,9375.0,0.0001
2020-06-19 00:00:00,9385.99,9419.64,9280.0,9386.32,8180.581916666666,9375.0,9410.0,9266.0,9375.0,0.0001
2020-06-19 08:00:00,9386.32,9388.71,9215.79,9299.52,8178.197,9375.0,9375.5,9217.5,9285.0,0.0001
2020-06-19 16:00:00,9299.53,9438.3,9274.2,9383.32,8178.197,9285.0,9464.0,9262.5,9375.0,0.0001
2020-06-20 00:00:00,9383.35,9386.83,9260.0,9310.23,8178.197,9375.0,9378.5,9242.5,9297.0,0.0001
2020-06-20 08:00:00,9310.23,9350.0,9286.97,9302.88,8175.546166666667,9297.0,9339.5,9280.0,9293.0,0.0001
2020-06-20 16:00:00,9303.41,9380.0,9170.95,9259.78,8175.546166666667,9293.0,9377.0,9152.0,9249.5,0.0001
2020-06-21 00:00:00,9258.82,9395.0,9241.0,9358.95,8175.546166666667,9249.5,9392.0,9232.5,9356.0,0.0001
2020-06-21 08:00:00,9358.95,9422.0,9344.13,9368.98,8172.578083333335,9356.0,9447.0,9345.5,9360.5,0.0001
2020-06-21 16:00:00,9369.46,9393.0,9321.71,9373.33,8172.578083333335,9360.5,9380.5,9319.0,9364.5,0.0001
2020-06-22 00:00:00,9373.33,9379.58,9281.54,9294.69,8172.578083333335,9364.5,9368.5,9260.0,9284.0,0.0001
2020-06-22 08:00:00,9294.69,9450.0,9277.09,9419.0,8170.488833333334,9284.0,9446.0,9268.5,9415.0,0.0001
2020-06-22 16:00:00,9419.01,9509.73,9399.8,9492.26,8170.488833333334,9415.0,9520.0,9405.0,9492.5,0.0001
2020-06-23 00:00:00,9492.25,9780.0,9474.13,9685.69,8170.488833333334,9492.5,9793.0,9479.5,9693.0,0.0001
2020-06-23 08:00:00,9685.69,9720.0,9604.04,9663.63,8170.2285,9693.0,9728.5,9612.0,9666.5,0.0001
2020-06-23 16:00:00,9663.63,9692.42,9577.03,9691.99,8170.2285,9666.5,9690.0,9578.5,9690.0,0.0001
2020-06-24 00:00:00,9691.99,9695.0,9590.0,9624.89,8170.2285,9690.0,9696.0,9588.0,9625.0,0.0001
2020-06-24 08:00:00,9624.33,9670.0,9500.0,9512.82,8170.067249999999,9625.0,9670.0,9483.5,9502.5,0.0001
2020-06-24 16:00:00,9512.82,9550.0,9208.0,9249.93,8170.067249999999,9502.5,9536.0,9183.5,9238.0,0.0001
2020-06-25 00:00:00,9249.97,9343.02,9233.35,9296.49,8170.067249999999,9238.0,9325.5,9222.0,9286.5,0.0001
2020-06-25 08:00:00,9298.33,9306.82,9009.69,9173.48,8173.935916666666,9286.5,9292.0,8984.5,9158.5,0.0001
2020-06-25 16:00:00,9173.7,9332.94,9160.03,9236.77,8173.935916666666,9158.5,9327.5,9152.0,9228.5,0.0001
2020-06-26 00:00:00,9236.88,9340.0,9212.0,9249.49,8173.935916666666,9228.5,9338.5,9202.0,9237.0,0.0001
2020-06-26 08:00:00,9249.49,9298.0,9100.18,9146.09,8176.760916666666,9237.0,9291.5,9077.0,9124.0,0.0001
2020-06-26 16:00:00,9147.2,9256.75,9045.45,9152.01,8176.760916666666,9124.0,9244.5,9027.5,9137.5,0.0001
2020-06-27 00:00:00,9152.16,9218.0,9091.0,9162.21,8176.760916666666,9137.5,9210.0,9083.0,9148.0,0.0001
2020-06-27 08:00:00,9162.21,9196.24,9105.0,9174.25,8179.419999999999,9148.0,9185.0,9089.0,9166.5,0.0001
2020-06-27 16:00:00,9174.37,9196.0,9113.0,9130.76,8179.419999999999,9166.5,9182.0,9105.0,9123.0,0.0001
2020-06-28 00:00:00,9130.82,9149.49,8833.0,9012.0,8179.419999999999,9123.0,9137.0,8823.5,8997.5,0.0001
2020-06-28 08:00:00,9012.0,9034.65,8948.06,9023.09,8184.3595,8997.5,9023.5,8926.5,9017.0,7.248e-05
2020-06-28 16:00:00,9023.42,9179.05,9003.09,9159.42,8184.3595,9017.0,9171.0,8995.0,9149.5,0.0001
2020-06-29 00:00:00,9159.27,9191.0,9075.94,9116.35,8184.3595,9149.5,9184.0,9071.5,9112.0,0.0001
2020-06-29 08:00:00,9116.16,9148.61,9062.39,9096.95,8189.865166666666,9112.0,9136.5,9051.0,9080.5,0.0001
2020-06-29 16:00:00,9096.91,9142.0,9024.67,9124.75,8189.865166666666,9080.5,9126.5,9012.5,9118.5,0.0001
2020-06-30 00:00:00,9124.43,9238.0,9102.03,9192.56,8189.865166666666,9118.5,9234.0,9091.0,9183.5,0.0001
2020-06-30 08:00:00,9192.93,9205.0,9111.94,9144.88,8191.726083333333,9183.5,9197.5,9110.5,9137.5,0.0001
2020-06-30 16:00:00,9144.34,9189.0,9064.89,9169.57,8191.726083333333,9137.5,9185.5,9053.5,9164.5,0.0001
2020-07-01 00:00:00,9169.99,9179.29,9095.12,9138.55,8191.726083333333,9164.5,9174.0,9081.5,9130.5,0.0001
2020-07-01 08:00:00,9138.08,9162.85,9080.1,9135.37,8195.658833333333,9130.5,9156.5,9084.5,9135.0,0.0001
2020-07-01 16:00:00,9135.37,9268.38,9133.1,9263.94,8195.658833333333,9135.0,9272.5,9132.5,9272.0,0.0001
2020-07-02 00:00:00,9263.83,9292.0,9210.16,9232.0,8195.658833333333,9272.0,9296.5,9210.5,9234.0,0.0001
2020-07-02 08:00:00,9231.99,9261.96,9166.6,9208.0,8198.456083333333,9234.0,9258.5,9168.5,9210.0,0.0001
2020-07-02 16:00:00,9208.33,9257.72,9025.0,9048.92,8198.456083333333,9210.0,9255.0,9020.0,9040.0,0.0001
2020-07-03 00:00:00,9048.92,9150.0,8940.0,9086.54,8198.456083333333,9040.0,9149.0,8932.5,9085.0,0.0001
2020-07-03 08:00:00,9086.54,9123.07,9064.67,9105.05,8198.485916666667,9085.0,9117.0,9064.0,9101.0,6.755e-05
2020-07-03 16:00:00,9105.25,9125.0,9038.7,9100.39,8198.485916666667,9101.0,9122.5,9038.0,9095.0,0.0001
2020-07-04 00:00:00,9100.38,9114.0,9037.47,9058.26,8198.485916666667,9095.0,9107.0,9039.5,9057.0,0.0001
2020-07-04 08:00:00,9057.79,9099.0,9045.34,9073.54,8198.51575,9057.0,9089.0,9041.5,9073.0,-0.00010206
2020-07-04 16:00:00,9073.6,9085.0,9040.04,9066.01,8198.51575,9073.0,9079.5,9043.0,9058.0,1.23e-05
2020-07-05 00:00:00,9066.0,9190.0,9061.55,9135.46,8198.51575,9058.0,9197.0,9057.5,9141.0,0.0001
2020-07-05 08:00:00,9135.0,9145.24,9040.0,9061.99,8200.038666666667,9141.0,9147.0,9031.0,9063.5,0.0001
2020-07-05 16:00:00,9062.17,9074.85,8980.0,9028.0,8200.038666666667,9063.5,9068.5,8984.0,9025.5,0.0001
2020-07-06 00:00:00,9028.25,9108.46,8893.03,9069.41,8200.038666666667,9025.5,9107.5,8903.5,9079.0,0.0001
2020-07-06 08:00:00,9069.41,9240.0,9055.92,9200.08,8210.96275,9079.0,9239.5,9064.0,9198.0,0.0001
2020-07-06 16:00:00,9200.08,9320.0,9172.0,9305.02,8210.96275,9198.0,9322.0,9170.0,9301.0,0.0001
2020-07-07 00:00:00,9305.02,9375.0,9255.92,9344.2,8210.96275,9301.0,9380.0,9257.5,9345.5,0.0001
2020-07-07 08:00:00,9342.47,9379.42,9238.0,9262.01,8222.025416666667,9345.5,9392.0,9237.5,9260.0,0.0001
2020-07-07 16:00:00,9262.02,9290.28,9220.04,9275.66,8222.025416666667,9260.0,9289.0,9222.0,9273.0,0.0001
2020-07-08 00:00:00,9275.64,9284.07,9203.0,9257.39,8222.025416666667,9273.0,9280.5,9205.0,9251.5,0.0001
2020-07-08 08:00:00,9257.4,9322.59,9231.0,9284.15,8234.87125,9251.5,9320.5,9236.5,9281.5,0.0001
2020-07-08 16:00:00,9284.14,9470.0,9238.0,9411.72,8234.87125,9281.5,9475.5,9265.0,9413.5,0.0001
2020-07-09 00:00:00,9411.38,9468.0,9381.6,9436.06,8234.87125,9413.5,9470.0,9383.0,9436.0,0.0001
2020-07-09 08:00:00,9436.06,9440.79,9360.0,9402.32,8245.687166666667,9436.0,9438.5,9365.5,9403.0,0.0001
2020-07-09 16:00:00,9402.58,9432.92,9160.0,9208.58,8245.687166666667,9403.0,9429.0,9157.0,9209.5,0.0001
2020-07-10 00:00:00,9208.58,9253.9,9185.33,9232.43,8245.687166666667,9209.5,9248.5,9182.5,9234.0,0.0001
2020-07-10 08:00:00,9232.42,9237.55,9125.0,9154.99,8283.09,9234.0,9234.5,9113.5,9146.5,0.0001
2020-07-10 16:00:00,9154.99,9249.0,9153.38,9245.92,8283.09,9146.5,9240.0,9146.5,9240.0,0.0001
2020-07-11 00:00:00,9245.91,9317.48,9206.0,9288.34,8283.09,9240.0,9319.0,9206.0,9285.0,0.0001
2020-07-11 08:00:00,9288.34,9299.28,9253.13,9268.8,8313.551916666667,9285.0,9298.0,9252.5,9267.5,0.0001
2020-07-11 16:00:00,9268.22,9269.98,9178.25,9226.65,8313.551916666667,9267.5,9267.5,9176.0,9222.5,0.0001
2020-07-12 00:00:00,9226.65,9253.79,9201.55,9234.03,8313.551916666667,9222.5,9260.0,9202.5,9231.5,0.0001
2020-07-12 08:00:00,9234.02,9294.0,9230.61,9255.92,8347.974333333334,9231.5,9297.5,9231.0,9253.5,0.0001
2020-07-12 16:00:00,9255.95,9345.0,9182.0,9215.69,8347.974333333334,9253.5,9353.5,9185.0,9219.5,0.0001
2020-07-13 00:00:00,9215.75,9327.0,9157.5,9302.75,8347.974333333334,9219.5,9328.0,9157.0,9302.0,0.0001
2020-07-13 08:00:00,9303.31,9321.34,9244.55,9270.01,8380.318666666666,9302.0,9323.0,9241.0,9269.0,0.0001
2020-07-13 16:00:00,9270.01,9343.82,9264.17,9290.38,8380.318666666666,9269.0,9349.5,9268.5,9287.5,0.0001
2020-07-14 00:00:00,9290.38,9323.0,9200.89,9242.62,8380.318666666666,9287.5,9316.0,9200.0,9235.5,0.0001
2020-07-14 08:00:00,9242.61,9246.72,9151.0,9181.01,8415.542666666666,9235.5,9236.5,9132.0,9175.5,0.0001
2020-07-14 16:00:00,9181.2,9242.0,9113.0,9219.21,8415.542666666666,9175.5,9240.0,9077.0,9222.0,0.0001
2020-07-15 00:00:00,9219.27,9279.54,9209.37,9255.85,8415.542666666666,9222.0,9277.0,9211.5,9254.5,0.0001
2020-07-15 08:00:00,9255.85,9276.49,9218.67,9231.21,8447.917333333333,9254.5,9272.5,9213.5,9228.0,0.0001
2020-07-15 16:00:00,9231.2,9249.98,9188.0,9204.98,8447.917333333333,9228.0,9244.0,9186.5,9197.0,0.0001
2020-07-16 00:00:00,9204.98,9237.27,9160.57,9197.6,8447.917333333333,9197.0,9226.5,9153.0,9190.0,0.0001
2020-07-16 08:00:00,9197.6,9226.15,9084.0,9123.69,8479.089666666667,9190.0,9212.0,9061.5,9114.0,0.0001
2020-07-16 16:00:00,9123.69,9140.0,9047.25,9125.26,8479.089666666667,9114.0,9126.5,9030.5,9114.5,0.0001
2020-07-17 00:00:00,9125.25,9153.0,9091.1,9133.72,8479.089666666667,9114.5,9149.0,9089.0,9130.0,0.0001
2020-07-17 08:00:00,9133.72,9142.06,9089.81,9109.94,8504.022583333333,9130.0,9131.0,9083.5,9102.0,0.0001
2020-07-17 16:00:00,9109.94,9186.83,9095.23,9148.37,8504.022583333333,9102.0,9179.0,9091.5,9142.0,0.0001
2020-07-18 00:00:00,9148.16,9180.0,9128.0,9154.32,8504.022583333333,9142.0,9172.0,9128.0,9152.0,0.0001
2020-07-18 08:00:00,9154.31,9168.88,9121.1,9132.37,8528.70525,9152.0,9158.0,9123.5,9134.5,-6.688e-05
2020-07-18 16:00:00,9132.36,9219.3,9123.92,9169.57,8528.70525,9134.5,9221.5,9127.5,9170.0,-6.221e-05
2020-07-19 00:00:00,9169.57,9200.0,9147.92,9170.28,8528.70525,9170.0,9200.5,9152.5,9172.5,0.0001
2020-07-19 08:00:00,9170.3,9180.79,9139.27,9154.78,8553.888666666668,9172.5,9179.0,9139.0,9152.0,8.605e-05
2020-07-19 16:00:00,9154.79,9156.2,9101.35,9119.89,8553.888666666668,9152.0,9154.0,9099.5,9126.0,9.445e-05
2020-07-20 00:00:00,9120.59,9232.27,9116.31,9208.99,8553.888666666668,9126.0,9241.5,9124.5,9211.0,0.0001
2020-07-20 08:00:00,9208.99,9221.52,9171.22,9180.72,8581.76025,9211.0,9224.0,9171.5,9181.0,0.0001
2020-07-20 16:00:00,9180.72,9190.0,9131.0,9173.75,8581.76025,9181.0,9193.5,9135.5,9174.5,0.0001
2020-07-21 00:00:00,9173.82,9203.6,9141.19,9160.78,8581.76025,9174.5,9216.0,9146.0,9161.0,0.0001
2020-07-21 08:00:00,9160.78,9353.0,9152.8,9315.29,8606.116,9161.0,9397.5,9158.5,9318.5,0.0001
2020-07-21 16:00:00,9315.28,9437.73,9302.55,9338.0,8606.116,9318.5,9442.0,9307.5,9336.0,0.0001
2020-07-22 00:00:00,9337.99,9391.83,9318.35,9390.0,8606.116,9336.0,9397.0,9324.5,9392.5,9.477e-05
2020-07-22 08:00:00,9390.0,9392.82,9261.0,9302.0,8629.228,9392.5,9398.5,9283.0,9310.5,0.0001
2020-07-22 16:00:00,9302.0,9354.58,9291.22,9338.14,8629.228,9310.5,9351.5,9303.0,9340.5,0.0001
2020-07-23 00:00:00,9338.14,9544.0,9325.27,9518.16,8629.228,9340.5,9570.0,9333.5,9534.5,9.241e-05
2020-07-23 08:00:00,9518.16,9533.7,9461.0,9491.67,8653.609999999999,9534.5,9547.0,9480.5,9510.0,-0.00019994
2020-07-23 16:00:00,9491.66,9585.0,9440.33,9524.99,8653.609999999999,9510.0,9604.0,9455.5,9529.0,0.0001
2020-07-24 00:00:00,9525.0,9664.0,9510.67,9603.27,8653.609999999999,9529.0,9684.0,9516.5,9606.5,0.0001
2020-07-24 08:00:00,9603.27,9606.83,9463.44,9508.02,8676.947,9606.5,9607.5,9473.5,9515.0,0.0001
2020-07-24 16:00:00,9508.02,9566.38,9477.35,9551.68,8676.947,9515.0,9570.0,9492.5,9554.5,0.0001
2020-07-25 00:00:00,9551.69,9637.0,9513.0,9537.8,8676.947,9554.5,9647.5,9524.0,9546.0,0.0001
2020-07-25 08:00:00,9538.1,9624.13,9513.0,9568.5,8704.79125,9546.0,9630.0,9537.5,9575.0,6.398e-05
2020-07-25 16:00:00,9568.5,9610.92,9552.29,9593.19,8704.79125,9575.0,9614.0,9562.5,9599.5,0.0001
2020-07-26 00:00:00,9593.2,9732.9,9573.61,9700.42,8704.79125,9599.5,9752.5,9586.5,9708.5,0.0001
2020-07-26 08:00:00,9700.42,9736.0,9650.0,9716.54,8735.582,9708.5,9739.5,9666.5,9725.0,0.0001
2020-07-26 16:00:00,9716.53,10111.0,9702.97,9961.83,8735.582,9725.0,10274.5,9714.5,9970.0,0.0001
2020-07-27 00:00:00,9961.83,9988.0,9840.9,9931.54,8735.582,9970.0,9991.0,9854.5,9936.0,0.00026797
2020-07-27 08:00:00,9931.54,10319.89,9917.21,10157.95,8778.4865,9936.0,10364.0,9936.0,10175.5,0.0001
2020-07-27 16:00:00,10157.95,10440.0,10120.0,10299.9,8778.4865,10175.5,10462.5,10138.5,10314.5,0.00043767
2020-07-28 00:00:00,10299.99,11394.86,10294.42,11029.96,8778.4865,10314.5,11447.5,10314.0,11063.0,0.00026542
2020-07-28 08:00:00,11029.96,11242.23,10828.0,10881.62,8816.085583333333,11063.0,11275.5,10861.5,10904.0,0.00063903
2020-07-28 16:00:00,10881.62,11180.0,10565.0,11150.26,8816.085583333333,10904.0,11213.5,10589.0,11177.0,0.00098927
2020-07-29 00:00:00,11150.25,11176.61,10840.0,10906.27,8816.085583333333,11177.0,11198.5,10863.0,10936.0,0.00074735
2020-07-29 08:00:00,10906.27,11079.97,10812.0,11015.11,8855.169666666667,10936.0,11100.0,10866.0,11038.0,0.00021442
2020-07-29 16:00:00,11015.29,11296.74,10916.0,11162.01,8855.169666666667,11038.0,11320.0,10902.0,11179.5,0.00075783
2020-07-30 00:00:00,11161.86,11342.82,11042.82,11100.53,8855.169666666667,11179.5,11368.5,11058.0,11114.5,0.00071889
2020-07-30 08:00:00,11100.52,11121.5,10893.3,10941.64,8892.308749999998,11114.5,11138.0,10913.5,10960.0,0.00049766
2020-07-30 16:00:00,10941.64,11040.01,10831.0,11010.73,8892.308749999998,10960.0,11053.0,10832.5,11027.0,0.00053032
2020-07-31 00:00:00,11010.73,11170.0,10971.48,11099.61,8892.308749999998,11027.0,11194.5,10989.5,11115.0,0.00096501
2020-07-31 08:00:00,11099.79,11153.3,10960.0,11131.11,8930.153500000002,11115.0,11165.0,10978.0,11155.0,0.00050731
2020-07-31 16:00:00,11131.11,11370.0,11087.12,11346.9,8930.153500000002,11155.0,11400.0,11114.5,11372.5,0.0001
2020-08-01 00:00:00,11346.89,11444.0,11211.37,11335.46,8930.153500000002,11372.5,11471.5,11238.0,11360.5,0.00046447
2020-08-01 08:00:00,11335.46,11745.0,11220.0,11657.35,8972.379083333333,11360.5,11786.0,11247.5,11685.0,0.00020859
2020-08-01 16:00:00,11657.34,11730.92,11490.0,11632.89,8972.379083333333,11685.0,11755.5,11485.5,11653.0,0.00071757
2020-08-02 00:00:00,11632.89,11861.0,11561.0,11801.17,8972.379083333333,11653.0,11913.5,11602.5,11830.5,0.00079106
2020-08-02 08:00:00,11801.17,12123.46,10518.5,11323.78,9007.49875,11830.5,12169.0,10537.5,11328.0,0.00117167
2020-08-02 16:00:00,11325.95,11342.83,10931.0,11083.63,9007.49875,11328.0,11350.0,10943.0,11092.5,0.00081266
2020-08-03 00:00:00,11083.62,11283.41,11000.0,11071.35,9007.49875,11092.5,11291.5,10880.5,11070.0,0.0001
2020-08-03 08:00:00,11071.36,11244.99,10936.0,11197.11,9044.557333333332,11070.0,11250.0,10938.0,11210.0,0.0001
2020-08-03 16:00:00,11196.93,11385.0,11120.69,11382.37,9044.557333333332,11210.0,11388.0,11136.0,11388.0,0.00012355
2020-08-04 00:00:00,11382.37,11473.0,11133.75,11219.81,9044.557333333332,11388.0,11484.0,11138.5,11237.0,0.0001
2020-08-04 08:00:00,11219.68,11414.98,11185.0,11291.84,9076.74125,11237.0,11427.0,11204.5,11299.5,0.0001
2020-08-04 16:00:00,11291.85,11319.37,11000.0,11210.91,9076.74125,11299.5,11325.0,10994.0,11215.5,0.0001
2020-08-05 00:00:00,11210.91,11269.45,11130.0,11191.97,9076.74125,11215.5,11276.0,11146.5,11193.0,0.0001
2020-08-05 08:00:00,11191.99,11325.71,11093.0,11278.18,9114.637833333334,11193.0,11328.5,11100.5,11283.5,0.0001
2020-08-05 16:00:00,11278.18,11693.94,11274.84,11661.3,9114.637833333334,11283.5,11705.5,11283.5,11677.0,0.0001
2020-08-06 00:00:00,11662.01,11780.93,11505.0,11744.91,9114.637833333334,11677.0,11800.0,11534.0,11760.5,0.0001
2020-08-06 08:00:00,11744.91,11799.0,11562.5,11628.51,9151.314333333334,11760.5,11822.5,11581.0,11647.5,0.0001
2020-08-06 16:00:00,11628.51,11878.26,11626.49,11837.56,9151.314333333334,11647.5,11891.0,11643.5,11854.5,0.0001
2020-08-07 00:00:00,11837.56,11900.0,11620.0,11762.46,9151.314333333334,11854.5,11919.0,11650.5,11770.5,0.0001
2020-08-07 08:00:00,11762.47,11909.94,11725.01,11779.98,9187.23675,11770.5,11933.0,11732.0,11797.0,0.0001
2020-08-07 16:00:00,11779.87,11847.0,11458.0,11641.7,9187.23675,11797.0,11852.0,11515.5,11648.5,0.0001
2020-08-08 00:00:00,11641.69,11663.0,11322.0,11594.23,9187.23675,11648.5,11672.0,11331.0,11603.5,0.0001
2020-08-08 08:00:00,11594.36,11659.18,11512.0,11586.07,9228.090833333332,11603.5,11664.5,11528.0,11600.5,0.0001
2020-08-08 16:00:00,11586.08,11808.27,11562.17,11738.1,9228.090833333332,11600.5,11822.0,11577.0,11755.5,0.0001
2020-08-09 00:00:00,11738.39,11783.69,11585.0,11761.41,9228.090833333332,11755.5,11795.0,11617.5,11778.0,0.0001
2020-08-09 08:00:00,11761.02,11797.11,11633.0,11704.07,9268.13125,11778.0,11815.0,11650.0,11712.0,0.0001
2020-08-09 16:00:00,11704.07,11718.21,11536.02,11567.43,9268.13125,11712.0,11730.5,11551.5,11579.5,0.0001
2020-08-10 00:00:00,11567.42,11695.0,11521.97,11681.68,9268.13125,11579.5,11708.0,11534.0,11692.0,0.0001
2020-08-10 08:00:00,11681.69,12067.35,11681.68,11968.89,9309.707333333332,11692.0,12100.0,11691.5,11994.0,0.0001
2020-08-10 16:00:00,11968.89,12006.29,11450.0,11920.67,9309.707333333332,11994.0,12029.0,11455.0,11936.0,0.00044748
2020-08-11 00:00:00,11920.66,11950.0,11766.0,11892.92,9309.707333333332,11936.0,11969.5,11768.5,11904.0,0.00016255
2020-08-11 08:00:00,11892.9,11935.0,11705.0,11748.05,9347.65875,11904.0,11947.0,11720.0,11763.5,0.0001
2020-08-11 16:00:00,11748.05,11768.81,11372.0,11480.79,9347.65875,11763.5,11777.5,11370.0,11490.0,0.0001
2020-08-12 00:00:00,11480.78,11559.97,11125.0,11392.08,9347.65875,11490.0,11555.0,11120.0,11385.0,0.00012165
2020-08-12 08:00:00,11392.09,11476.41,11150.0,11446.91,9386.789,11385.0,11475.0,11111.0,11450.0,0.0001
2020-08-12 16:00:00,11446.91,11617.52,11419.99,11581.45,9386.789,11450.0,11627.0,11431.0,11587.0,0.0001
2020-08-13 00:00:00,11581.54,11615.0,11470.0,11564.33,9386.789,11587.0,11616.0,11484.0,11568.0,0.0001
